-0.1000E+01  0.6135E+00
-0.9798E+00  0.6217E+00
-0.9596E+00  0.6334E+00
-0.9394E+00  0.6463E+00
-0.9192E+00  0.6624E+00
-0.8990E+00  0.6692E+00
-0.8788E+00  0.6799E+00
-0.8586E+00  0.6962E+00
-0.8384E+00  0.7065E+00
-0.8182E+00  0.7237E+00
-0.7980E+00  0.7312E+00
-0.7778E+00  0.7412E+00
-0.7576E+00  0.7505E+00
-0.7374E+00  0.7643E+00
-0.7172E+00  0.7782E+00
-0.6970E+00  0.7888E+00
-0.6768E+00  0.7966E+00
-0.6566E+00  0.8101E+00
-0.6364E+00  0.8225E+00
-0.6162E+00  0.8313E+00
-0.5960E+00  0.8441E+00
-0.5758E+00  0.8504E+00
-0.5556E+00  0.8598E+00
-0.5354E+00  0.8665E+00
-0.5152E+00  0.8815E+00
-0.4949E+00  0.8887E+00
-0.4747E+00  0.8912E+00
-0.4545E+00  0.9001E+00
-0.4343E+00  0.9094E+00
-0.4141E+00  0.9130E+00
-0.3939E+00  0.9317E+00
-0.3737E+00  0.9352E+00
-0.3535E+00  0.9415E+00
-0.3333E+00  0.9461E+00
-0.3131E+00  0.9532E+00
-0.2929E+00  0.9550E+00
-0.2727E+00  0.9652E+00
-0.2525E+00  0.9624E+00
-0.2323E+00  0.9722E+00
-0.2121E+00  0.9765E+00
-0.1919E+00  0.9792E+00
-0.1717E+00  0.9860E+00
-0.1515E+00  0.9873E+00
-0.1313E+00  0.9925E+00
-0.1111E+00  0.9914E+00
-0.9091E-01  0.9942E+00
-0.7071E-01  0.9976E+00
-0.5051E-01  0.1000E+01
-0.3030E-01  0.9932E+00
-0.1010E-01  0.9986E+00
 0.1010E-01  0.9986E+00
 0.3030E-01  0.9987E+00
 0.5051E-01  0.9950E+00
 0.7071E-01  0.9876E+00
 0.9091E-01  0.9903E+00
 0.1111E+00  0.9887E+00
 0.1313E+00  0.9914E+00
 0.1515E+00  0.9806E+00
 0.1717E+00  0.9792E+00
 0.1919E+00  0.9740E+00
 0.2121E+00  0.9756E+00
 0.2323E+00  0.9680E+00
 0.2525E+00  0.9617E+00
 0.2727E+00  0.9529E+00
 0.2929E+00  0.9562E+00
 0.3131E+00  0.9465E+00
 0.3333E+00  0.9432E+00
 0.3535E+00  0.9315E+00
 0.3737E+00  0.9340E+00
 0.3939E+00  0.9197E+00
 0.4141E+00  0.9126E+00
 0.4343E+00  0.9016E+00
 0.4545E+00  0.8914E+00
 0.4747E+00  0.8855E+00
 0.4949E+00  0.8776E+00
 0.5152E+00  0.8693E+00
 0.5354E+00  0.8594E+00
 0.5556E+00  0.8539E+00
 0.5758E+00  0.8334E+00
 0.5960E+00  0.8233E+00
 0.6162E+00  0.8209E+00
 0.6364E+00  0.8007E+00
 0.6566E+00  0.7993E+00
 0.6768E+00  0.7881E+00
 0.6970E+00  0.7786E+00
 0.7172E+00  0.7659E+00
 0.7374E+00  0.7554E+00
 0.7576E+00  0.7408E+00
 0.7778E+00  0.7334E+00
 0.7980E+00  0.7163E+00
 0.8182E+00  0.7057E+00
 0.8384E+00  0.6934E+00
 0.8586E+00  0.6855E+00
 0.8788E+00  0.6688E+00
 0.8990E+00  0.6620E+00
 0.9192E+00  0.6473E+00
 0.9394E+00  0.6346E+00
 0.9596E+00  0.6255E+00
 0.9798E+00  0.6089E+00
 0.1000E+01  0.5979E+00
