 0.1000E+01  0.1000E+01
 0.1010E+01  0.9804E+00
 0.1020E+01  0.9617E+00
 0.1030E+01  0.9408E+00
 0.1040E+01  0.9272E+00
 0.1051E+01  0.9033E+00
 0.1061E+01  0.8895E+00
 0.1071E+01  0.8744E+00
 0.1081E+01  0.8548E+00
 0.1091E+01  0.8432E+00
 0.1101E+01  0.8254E+00
 0.1111E+01  0.8072E+00
 0.1121E+01  0.7976E+00
 0.1131E+01  0.7763E+00
 0.1141E+01  0.7712E+00
 0.1152E+01  0.7528E+00
 0.1162E+01  0.7407E+00
 0.1172E+01  0.7271E+00
 0.1182E+01  0.7130E+00
 0.1192E+01  0.7086E+00
 0.1202E+01  0.6924E+00
 0.1212E+01  0.6848E+00
 0.1222E+01  0.6719E+00
 0.1232E+01  0.6588E+00
 0.1242E+01  0.6503E+00
 0.1253E+01  0.6383E+00
 0.1263E+01  0.6280E+00
 0.1273E+01  0.6180E+00
 0.1283E+01  0.6065E+00
 0.1293E+01  0.6024E+00
 0.1303E+01  0.5882E+00
 0.1313E+01  0.5789E+00
 0.1323E+01  0.5720E+00
 0.1333E+01  0.5656E+00
 0.1343E+01  0.5551E+00
 0.1354E+01  0.5459E+00
 0.1364E+01  0.5384E+00
 0.1374E+01  0.5351E+00
 0.1384E+01  0.5243E+00
 0.1394E+01  0.5154E+00
 0.1404E+01  0.5088E+00
 0.1414E+01  0.5035E+00
 0.1424E+01  0.4941E+00
 0.1434E+01  0.4882E+00
 0.1444E+01  0.4733E+00
 0.1455E+01  0.4733E+00
 0.1465E+01  0.4703E+00
 0.1475E+01  0.4615E+00
 0.1485E+01  0.4535E+00
 0.1495E+01  0.4482E+00
 0.1505E+01  0.4388E+00
 0.1515E+01  0.4357E+00
 0.1525E+01  0.4325E+00
 0.1535E+01  0.4255E+00
 0.1545E+01  0.4181E+00
 0.1556E+01  0.4198E+00
 0.1566E+01  0.4069E+00
 0.1576E+01  0.4057E+00
 0.1586E+01  0.4005E+00
 0.1596E+01  0.3955E+00
 0.1606E+01  0.3895E+00
 0.1616E+01  0.3857E+00
 0.1626E+01  0.3753E+00
 0.1636E+01  0.3779E+00
 0.1646E+01  0.3708E+00
 0.1657E+01  0.3636E+00
 0.1667E+01  0.3603E+00
 0.1677E+01  0.3552E+00
 0.1687E+01  0.3510E+00
 0.1697E+01  0.3471E+00
 0.1707E+01  0.3456E+00
 0.1717E+01  0.3362E+00
 0.1727E+01  0.3357E+00
 0.1737E+01  0.3315E+00
 0.1747E+01  0.3287E+00
 0.1758E+01  0.3267E+00
 0.1768E+01  0.3203E+00
 0.1778E+01  0.3207E+00
 0.1788E+01  0.3124E+00
 0.1798E+01  0.3117E+00
 0.1808E+01  0.3071E+00
 0.1818E+01  0.3062E+00
 0.1828E+01  0.3000E+00
 0.1838E+01  0.2990E+00
 0.1848E+01  0.2915E+00
 0.1859E+01  0.2897E+00
 0.1869E+01  0.2910E+00
 0.1879E+01  0.2844E+00
 0.1889E+01  0.2822E+00
 0.1899E+01  0.2796E+00
 0.1909E+01  0.2731E+00
 0.1919E+01  0.2755E+00
 0.1929E+01  0.2698E+00
 0.1939E+01  0.2696E+00
 0.1949E+01  0.2628E+00
 0.1960E+01  0.2607E+00
 0.1970E+01  0.2590E+00
 0.1980E+01  0.2560E+00
 0.1990E+01  0.2554E+00
 0.2000E+01  0.2515E+00
