 0.1000E+01  0.1000E+01
 0.1010E+01  0.9811E+00
 0.1020E+01  0.9648E+00
 0.1030E+01  0.9451E+00
 0.1040E+01  0.9246E+00
 0.1051E+01  0.9114E+00
 0.1061E+01  0.8879E+00
 0.1071E+01  0.8725E+00
 0.1081E+01  0.8603E+00
 0.1091E+01  0.8463E+00
 0.1101E+01  0.8263E+00
 0.1111E+01  0.8163E+00
 0.1121E+01  0.7964E+00
 0.1131E+01  0.7871E+00
 0.1141E+01  0.7689E+00
 0.1152E+01  0.7573E+00
 0.1162E+01  0.7418E+00
 0.1172E+01  0.7272E+00
 0.1182E+01  0.7179E+00
 0.1192E+01  0.7052E+00
 0.1202E+01  0.6917E+00
 0.1212E+01  0.6819E+00
 0.1222E+01  0.6754E+00
 0.1232E+01  0.6561E+00
 0.1242E+01  0.6462E+00
 0.1253E+01  0.6377E+00
 0.1263E+01  0.6317E+00
 0.1273E+01  0.6183E+00
 0.1283E+01  0.6102E+00
 0.1293E+01  0.5973E+00
 0.1303E+01  0.5876E+00
 0.1313E+01  0.5813E+00
 0.1323E+01  0.5713E+00
 0.1333E+01  0.5644E+00
 0.1343E+01  0.5562E+00
 0.1354E+01  0.5496E+00
 0.1364E+01  0.5472E+00
 0.1374E+01  0.5315E+00
 0.1384E+01  0.5223E+00
 0.1394E+01  0.5152E+00
 0.1404E+01  0.5135E+00
 0.1414E+01  0.5002E+00
 0.1424E+01  0.4922E+00
 0.1434E+01  0.4860E+00
 0.1444E+01  0.4782E+00
 0.1455E+01  0.4759E+00
 0.1465E+01  0.4725E+00
 0.1475E+01  0.4598E+00
 0.1485E+01  0.4581E+00
 0.1495E+01  0.4495E+00
 0.1505E+01  0.4455E+00
 0.1515E+01  0.4345E+00
 0.1525E+01  0.4320E+00
 0.1535E+01  0.4272E+00
 0.1545E+01  0.4218E+00
 0.1556E+01  0.4176E+00
 0.1566E+01  0.4105E+00
 0.1576E+01  0.4033E+00
 0.1586E+01  0.3963E+00
 0.1596E+01  0.3935E+00
 0.1606E+01  0.3885E+00
 0.1616E+01  0.3879E+00
 0.1626E+01  0.3795E+00
 0.1636E+01  0.3753E+00
 0.1646E+01  0.3710E+00
 0.1657E+01  0.3663E+00
 0.1667E+01  0.3610E+00
 0.1677E+01  0.3564E+00
 0.1687E+01  0.3544E+00
 0.1697E+01  0.3494E+00
 0.1707E+01  0.3454E+00
 0.1717E+01  0.3418E+00
 0.1727E+01  0.3383E+00
 0.1737E+01  0.3358E+00
 0.1747E+01  0.3278E+00
 0.1758E+01  0.3237E+00
 0.1768E+01  0.3227E+00
 0.1778E+01  0.3178E+00
 0.1788E+01  0.3159E+00
 0.1798E+01  0.3143E+00
 0.1808E+01  0.3099E+00
 0.1818E+01  0.3031E+00
 0.1828E+01  0.2978E+00
 0.1838E+01  0.2993E+00
 0.1848E+01  0.2951E+00
 0.1859E+01  0.2912E+00
 0.1869E+01  0.2856E+00
 0.1879E+01  0.2871E+00
 0.1889E+01  0.2823E+00
 0.1899E+01  0.2784E+00
 0.1909E+01  0.2761E+00
 0.1919E+01  0.2731E+00
 0.1929E+01  0.2691E+00
 0.1939E+01  0.2683E+00
 0.1949E+01  0.2634E+00
 0.1960E+01  0.2594E+00
 0.1970E+01  0.2585E+00
 0.1980E+01  0.2556E+00
 0.1990E+01  0.2528E+00
 0.2000E+01  0.2510E+00
